id,fecha,venta_total,descuento,direccion,comuna
13038,"2006-10-20 00:00:00",18240,5.89391,"EL SALTO CHICO 1439",RECOLETA
13039,"2006-10-23 00:00:00",234000,0,"AVENIDA CAMINO HERIQUEZ 3692 PUENTE ALTO","PTE. ALTO"
13040,"2006-10-23 00:00:00",47300,0,"ALAMEDA 3409 E CENTRAL",E.CENTRAL
13042,"2006-10-23 00:00:00",81200,0,"ALAMEDA 3431 E CENTRAL",E.CENTRAL
13043,"2006-10-24 00:00:00",145100,0,"PASAJE PINOCHET LE BUIN 65",MAIPU
13044,"2006-10-24 00:00:00",89100,11.6781,"FRANKLIN 987",SANTIAGO
13045,"2006-10-25 00:00:00",608000,0,"SAN DIEGO 319",SANTIAGO
13046,"2006-10-25 00:00:00",84550,5.89404,"DOMIGO SANTA MARIA 2331",INDEPENDENCIA
13047,"2006-10-25 00:00:00",72000,0,"A LOPEZ DE BELLO 8252",INDEPENDENCIA
13048,"2006-10-25 00:00:00",140820,0,"DIAGONAL CERVANTES 611 LOCAL 30",SANTIAGO
13049,"2006-10-25 00:00:00",132600,0,"BANDERA 891",SANTIAGO
13050,"2006-10-25 00:00:00",764000,0,"ALAMEDA 3427 E CENTRAL",E.CENTRAL
13151,"2006-10-25 00:00:00",157000,0,"ALAMEDA 3421 E CENTRAL",E.CENTRAL
13152,"2006-10-26 00:00:00",76000,5,"ALDUNATE 1447",SANTIAGO
13153,"2006-10-26 00:00:00",155900,0,"PASAJE PINOCHET LE BUIN 65",MAIPU
13154,"2006-10-26 00:00:00",69600,0,"EYZAGUIRRE 692","SAN BERNARDO"
13155,"2006-10-26 00:00:00",78300,15.0972,"FRANKLIN 987",SANTIAGO
13156,"2006-10-26 00:00:00",51030,10,"FRANKLIN 987",SANTIAGO
13157,"2006-10-26 00:00:00",747490,17.3554,"CINCO ORIENTE 2138",TALCA
13158,"2006-10-27 00:00:00",465704,9.37746,"O HIGGINS 176 LOCAL 1 Y 2",QUILLOTA
13159,"2006-10-27 00:00:00",101200,0,"SAN DIEGO 330",SANTIAGO
13160,"2006-10-30 00:00:00",1228062,9.37746,"ORTUZAR 812",MELIPILLA
13161,"2006-10-30 00:00:00",154000,0,"SAN DIEGO 330",SANTIAGO
13162,"2006-10-30 00:00:00",85000,0,"ALAMEDA 3409 E CENTRAL",E.CENTRAL
13163,"2006-10-30 00:00:00",25000,0,"SAN DIEGO 824",SANTIAGO
75,"2006-10-30 00:00:00",83700,10,"LIBERTAD 1345",SANTIAGO
76,"2006-10-30 00:00:00",61667,15.0007,"LIBERTAD 1345",SANTIAGO
77,"2006-10-30 00:00:00",1079100,0,"LIBERTAD 1345",SANTIAGO
13164,"2006-10-31 00:00:00",384900,0,"ALAMEDA 3431 E CENTRAL",E.CENTRAL
78,"2006-10-31 00:00:00",569075,15,"LIBERTAD 1345",SANTIAGO
79,"2006-10-31 00:00:00",8235,10,"LIBERTAD 1345",SANTIAGO
80,"2006-10-31 00:00:00",64260,15,"LIBERTAD 1345",SANTIAGO
81,"2006-10-31 00:00:00",441000,0,"LIBERTAD 1345",SANTIAGO
82,"2006-10-31 00:00:00",432310,15,"LIBERTAD 1345",SANTIAGO
13168,"2006-10-31 00:00:00",720000,0,"AVENIDA PARRON 1845","SAN RAMON"
13169,"2006-10-31 00:00:00",109800,11.6781,"FRANKLIN 987",SANTIAGO
13170,"2006-11-02 00:00:00",141000,0,"ALAMEDA 3421 E CENTRAL",E.CENTRAL
13171,"2006-11-02 00:00:00",108300,5,"SAN DIEGO 895",SANTIAGO
13172,"2006-11-03 00:00:00",165110,5.894,"FREIRE 679 S BERNARDO",S.BERNARDO
13173,"2006-11-03 00:00:00",987525,5.89401,"RICARDO MORALES 3361","SAN MIGUEL"
13174,"2006-11-03 00:00:00",28800,0,"AVENIDA LIBERTADOR BERNARDO O HIGGINS 2883",SANTIAGO
13175,"2006-11-03 00:00:00",72000,0,"SAN DIEGO 895",SANTIAGO
13176,"2006-11-03 00:00:00",108000,0,"ALAMEDA 3409 E CENTRAL",E.CENTRAL
13179,"2006-11-03 00:00:00",429500,0,"AHUMADA LOCAL 205 B",SANTIAGO
13180,"2006-11-06 00:00:00",185000,0,"AVENIDA IRARRAZAVAL 1806",PROVIDENCIA
13181,"2006-11-06 00:00:00",392800,0,"FREIRE 284 11",11
13182,"2006-11-06 00:00:00",63090,11.6781,"FRANKLIN 987",SANTIAGO
13184,"2006-11-07 00:00:00",12000,0,"PASAJE PINOCHET LE BUIN 65",MAIPU
13185,"2006-11-07 00:00:00",296000,0,"SERRANO 395 3 Â° NIVEL LOCAL 307 MALL LEYAN","MALL LEYAN"
13187,"2006-11-07 00:00:00",71250,0,"CHACABUCO 373 22",22
13188,"2006-11-07 00:00:00",70000,0,"MAIPU 164","LOS ANDES"
13189,"2006-11-08 00:00:00",25000,0,"A LOPEZ DE BELLO 8252",INDEPENDENCIA
13192,"2006-11-09 00:00:00",3500,0,"AVENIDA LIBERTADOR BERNARDO O HIGGINS 2883",SANTIAGO
13193,"2006-11-10 00:00:00",219240,11.6781,"CINCO ORIENTE 2138",TALCA
13196,"2006-11-13 00:00:00",45500,0,"ALAMEDA 3409 E CENTRAL",E.CENTRAL
13197,"2006-11-13 00:00:00",154425,15.0971,"FRANKLIN 987",SANTIAGO
13198,"2006-11-13 00:00:00",551840,0,"MEMBRILLAR 336","LOS ANDES"
13199,"2006-11-14 00:00:00",408960,0,"CHACABUCO 373 22",22
13205,"2006-11-14 00:00:00",700880,0,"FREIRE 284 11",11
13206,"2006-11-14 00:00:00",566600,0,"INDEPENDENCIA 1998",VALPARAISO
13207,"2006-11-14 00:00:00",88000,0,"EYZAGUIRRE 692","SAN BERNARDO"
13208,"2006-11-14 00:00:00",162500,0,"SAN DIEGO 894",SANTIAGO
13211,"2006-11-14 00:00:00",112424,8,"O HIGGINS 176 LOCAL 1 Y 2",QUILLOTA
13209,"2006-11-14 00:00:00",74088,11.6781,"FRANKLIN 987",SANTIAGO
13212,"2006-11-14 00:00:00",62000,0,"SAN ANTONIO LOCAL 33",SANTIAGO
13213,"2006-11-14 00:00:00",588300,0,"AVENIDA LIBERTADOR BERNARDO O HIGGINS 2883",SANTIAGO
13215,"2006-11-15 00:00:00",233510,5.894,"AVENIDA ALAMEDA 949 LOCAL 148 S",SANTIAGO
13216,"2006-11-15 00:00:00",100800,0,"ALAMEDA 3421 E CENTRAL",E.CENTRAL
13217,"2006-11-16 00:00:00",114000,0,"SAN DIEGO 831",SANTIAGO
13218,"2006-11-16 00:00:00",110000,0,"SAN DIEGO 330",SANTIAGO
83,"2006-11-16 00:00:00",457560,10,"LIBERTAD 1345",SANTIAGO
84,"2006-11-16 00:00:00",62730,15,"LIBERTAD 1345",SANTIAGO
85,"2006-11-16 00:00:00",158185,15,"LIBERTAD 1345",SANTIAGO
86,"2006-11-16 00:00:00",64217,15.0007,"LIBERTAD 1345",SANTIAGO
13219,"2006-11-16 00:00:00",155000,0,"AVENIDA CAMINO HERIQUEZ 3692 PUENTE ALTO","PTE. ALTO"
87,"2006-11-16 00:00:00",24345,10,"LIBERTAD 1345",SANTIAGO
88,"2006-11-16 00:00:00",530910,15,"LIBERTAD 1345",SANTIAGO
89,"2006-11-16 00:00:00",55250,15,"LIBERTAD 1345",SANTIAGO
90,"2006-11-16 00:00:00",468000,10,"LIBERTAD 1345",SANTIAGO
13200,"2006-11-16 00:00:00",82650,0,"FRANKLIN 987",SANTIAGO
91,"2006-11-16 00:00:00",186915,15,"LIBERTAD 1345",SANTIAGO
92,"2006-11-16 00:00:00",113347,15.0004,"LIBERTAD 1345",SANTIAGO
93,"2006-11-16 00:00:00",93600,10,"LIBERTAD 1345",SANTIAGO
94,"2006-11-16 00:00:00",244800,15,"LIBERTAD 1345",SANTIAGO
95,"2006-11-16 00:00:00",147730,15,"LIBERTAD 1345",SANTIAGO
13220,"2006-11-16 00:00:00",69600,15.0972,"FRANKLIN 987",SANTIAGO
96,"2006-11-17 00:00:00",12000,0,"LIBERTAD 1345",SANTIAGO
13221,"2006-11-17 00:00:00",714000,15,"CINCO ORIENTE 2138",TALCA
13222,"2006-11-17 00:00:00",167100,0,"ALAMEDA 3431 E CENTRAL",E.CENTRAL
13223,"2006-11-17 00:00:00",55100,5.89395,"DIAGONAL CERVANTE 641",SANTIAGO
13225,"2006-11-17 00:00:00",178500,17.3554,"EL ROBLE 706",CHILLAN
13226,"2006-11-20 00:00:00",92700,0,"TUCAPEL 736 B",CONCEPCION
13227,"2006-11-20 00:00:00",710980,5.89401,"ALDUNATE 1447",SANTIAGO
13228,"2006-11-20 00:00:00",178500,17.3554,"EL ROBLE 706",CHILLAN
13229,"2006-11-21 00:00:00",139000,0,"SAN DIEGO 835",SANTIAGO
13230,"2006-11-21 00:00:00",12500,0,"ALAMEDA 3421 E CENTRAL",E.CENTRAL
13231,"2006-11-21 00:00:00",230000,0,"SAN DIEGO 831",SANTIAGO
13232,"2006-11-21 00:00:00",81225,5,"SAN DIEGO 802",SANTIAGO
13233,"2006-11-21 00:00:00",515992,17.3555,"CINCO ORIENTE 2138",TALCA
13234,"2006-11-21 00:00:00",146800,0,"SAN DIEGO 330",SANTIAGO
13235,"2006-11-21 00:00:00",452000,0,"SAN DIEGO 867",SANTIAGO
13236,"2006-11-21 00:00:00",37050,5,"FREIRE 679 S BERNARDO",S.BERNARDO
97,"2006-11-21 00:00:00",1748396,0,"LIBERTAD 1345",SANTIAGO
98,"2006-11-21 00:00:00",41580,10,"LIBERTAD 1345",SANTIAGO
99,"2006-11-21 00:00:00",104850,10,"LIBERTAD 1345",SANTIAGO
100,"2006-11-21 00:00:00",51680,15,"LIBERTAD 1345",SANTIAGO
101,"2006-11-21 00:00:00",229245,15,"LIBERTAD 1345",SANTIAGO
102,"2006-11-21 00:00:00",57630,15,"LIBERTAD 1345",SANTIAGO
103,"2006-11-21 00:00:00",75375,10,"LIBERTAD 1345",SANTIAGO
104,"2006-11-21 00:00:00",478975,15,"LIBERTAD 1345",SANTIAGO
13237,"2006-11-21 00:00:00",1152000,0,"AHUMADA LOCAL 205 B",SANTIAGO
13238,"2006-11-21 00:00:00",805638,5.894,"FREIRE 679 S BERNARDO",S.BERNARDO
13239,"2006-11-21 00:00:00",32490,5,"FREIRE 679 S BERNARDO",S.BERNARDO
105,"2006-11-21 00:00:00",910400,0,"LIBERTAD 1345",SANTIAGO
106,"2006-11-22 00:00:00",470000,0,"LIBERTAD 1345",SANTIAGO
107,"2006-11-22 00:00:00",180000,0,"LIBERTAD 1345",SANTIAGO
108,"2006-11-22 00:00:00",2719300,0,"LIBERTAD 1345",SANTIAGO
109,"2006-11-22 00:00:00",1631400,0,"LIBERTAD 1345",SANTIAGO
110,"2006-11-22 00:00:00",457800,0,"LIBERTAD 1345",SANTIAGO
111,"2006-11-22 00:00:00",2134000,0,"LIBERTAD 1345",SANTIAGO
112,"2006-11-22 00:00:00",2199900,0,"LIBERTAD 1345",SANTIAGO
113,"2006-11-22 00:00:00",1441700,0,"LIBERTAD 1345",SANTIAGO
114,"2006-11-22 00:00:00",793600,0,"LIBERTAD 1345",SANTIAGO
115,"2006-11-22 00:00:00",1338400,0,"LIBERTAD 1345",SANTIAGO
13240,"2006-11-22 00:00:00",891500,0,"SAN DIEGO 319",SANTIAGO
13241,"2006-11-22 00:00:00",115470,11.6781,"FRANKLIN 987",SANTIAGO
13242,"2006-11-22 00:00:00",13000,0,"ALAMEDA 3429","ESTACION CENTRAL"
13244,"2006-11-23 00:00:00",990850,5.89401,"RICARDO MORALES 3361","SAN MIGUEL"
13245,"2006-11-23 00:00:00",96000,0,"SAN DIEGO 319",SANTIAGO
13246,"2006-11-23 00:00:00",38000,0,"SAN DIEGO 330",SANTIAGO
13247,"2006-11-23 00:00:00",66960,8.22065,"APOQUINDO 4900 LOCAL 160","LAS CONDES"
116,"2006-11-23 00:00:00",1037200,0,"LIBERTAD 1345",SANTIAGO
13248,"2006-11-24 00:00:00",42000,0,"ALAMEDA 3421 E CENTRAL",E.CENTRAL
13250,"2006-11-24 00:00:00",66072,5.89481,"PREMIO NOBEL 1754 Ã‘UÃ‘OA",Ã‘UÃ‘OA
13401,"2006-11-24 00:00:00",366130,5.89401,"AVENIDA ALAMEDA 949 LOCAL 148 S",SANTIAGO
13402,"2006-11-24 00:00:00",187400,0,"DIAGONAL CERVANTES 611 LOCAL 30",SANTIAGO
13403,"2006-11-24 00:00:00",520000,0,"ALAMEDA 3423","ESTACION CENTRAL"
13404,"2006-11-24 00:00:00",515600,0,"ALAMEDA 3431 E CENTRAL",E.CENTRAL
13405,"2006-11-24 00:00:00",201400,0,"ALAMEDA 3409 E CENTRAL",E.CENTRAL
13406,"2006-11-24 00:00:00",88245,11.6782,"FRANKLIN 987",SANTIAGO
13407,"2006-11-24 00:00:00",34800,13,"FRANKLIN 987",SANTIAGO
13408,"2006-11-27 00:00:00",210000,0,"AVENIDA CAMINO HERIQUEZ 3692 PUENTE ALTO","PTE. ALTO"
13409,"2006-11-27 00:00:00",106200,11.6781,"FRANKLIN 987",SANTIAGO
13417,"2006-11-28 00:00:00",83600,5,"SAN DIEGO 895",SANTIAGO
13411,"2006-11-27 00:00:00",180000,0,"SAN DIEGO 330",SANTIAGO
13412,"2006-11-27 00:00:00",336700,0,"DIECIOCHO DE SEPTIEMBRE 257 LOCAL 9",ARICA
13413,"2006-11-27 00:00:00",230200,0,"RECOLETA 3129",RECOLETA
13414,"2006-11-28 00:00:00",24750,11.6783,"FRANKLIN 987",SANTIAGO
13415,"2006-11-28 00:00:00",269800,0,"SAN DIEGO 993",SANTIAGO
13416,"2006-11-28 00:00:00",228000,0,"SAN DIEGO 993",SANTIAGO
13418,"2006-11-28 00:00:00",25000,0,"SAN DIEGO 831",SANTIAGO
117,"2006-11-28 00:00:00",1292000,0,"LIBERTAD 1345",SANTIAGO
118,"2006-11-28 00:00:00",66470,15,"LIBERTAD 1345",SANTIAGO
119,"2006-11-28 00:00:00",83300,15,"LIBERTAD 1345",SANTIAGO
120,"2006-11-28 00:00:00",361335,15,"LIBERTAD 1345",SANTIAGO
121,"2006-11-28 00:00:00",426150,10,"LIBERTAD 1345",SANTIAGO
122,"2006-11-28 00:00:00",506520,10,"LIBERTAD 1345",SANTIAGO
123,"2006-11-28 00:00:00",151650,10,"LIBERTAD 1345",SANTIAGO
124,"2006-11-28 00:00:00",238500,10,"LIBERTAD 1345",SANTIAGO
125,"2006-11-28 00:00:00",326500,0,"LIBERTAD 1345",SANTIAGO
126,"2006-11-29 00:00:00",81000,0,"LIBERTAD 1345",SANTIAGO
127,"2006-11-29 00:00:00",34560,11.6781,"LIBERTAD 1345",SANTIAGO
128,"2006-11-29 00:00:00",272000,15,"LIBERTAD 1345",SANTIAGO
129,"2006-11-29 00:00:00",400000,0,"LIBERTAD 1345",SANTIAGO
130,"2006-11-29 00:00:00",306600,0,"LIBERTAD 1345",SANTIAGO
131,"2006-11-29 00:00:00",240000,0,"LIBERTAD 1345",SANTIAGO
132,"2006-11-29 00:00:00",560000,0,"LIBERTAD 1345",SANTIAGO
133,"2006-11-29 00:00:00",2736200,0,"LIBERTAD 1345",SANTIAGO
134,"2006-11-29 00:00:00",1816000,0,"LIBERTAD 1345",SANTIAGO
13419,"2006-11-29 00:00:00",2720000,0,"SAN DIEGO 911 915",SANTIAGO
13420,"2006-11-30 00:00:00",58400,0,"JUAN FRANCISCO RIVAS 9595 DPTO","EL BOSQUE"
13421,"2006-11-30 00:00:00",78858,11.6782,"FRANKLIN 987",SANTIAGO
13422,"2006-11-30 00:00:00",43500,15.097,"FRANKLIN 987",SANTIAGO
13423,"2006-11-30 00:00:00",1556000,0,"SAN DIEGO 911 915",SANTIAGO
13424,"2006-11-30 00:00:00",590000,0,"SAN DIEGO 911 915",SANTIAGO
13425,"2006-11-30 00:00:00",27900,10,"FRANKLIN 987",SANTIAGO
13426,"2006-11-30 00:00:00",40000,0,"SIERRA BELLA 1125",SANTIAGO
13429,"2006-11-30 00:00:00",36750,0,"JUAN FRANCISCO RIVAS 9595 DPTO","EL BOSQUE"
135,"2006-11-30 00:00:00",438000,0,"LIBERTAD 1345",SANTIAGO
136,"2006-11-30 00:00:00",545742,15.0001,"LIBERTAD 1345",SANTIAGO
137,"2006-11-30 00:00:00",590400,10,"LIBERTAD 1345",SANTIAGO
138,"2006-11-30 00:00:00",5125000,0,"LIBERTAD 1345",SANTIAGO
13430,"2006-12-01 00:00:00",267840,8.22065,"APOQUINDO 4900 LOCAL 160","LAS CONDES"
13431,"2006-12-01 00:00:00",165000,0,"SAN DIEGO 896",SANTIAGO
13432,"2006-12-01 00:00:00",145300,0,"SAN DIEGO 824",SANTIAGO
13433,"2006-12-01 00:00:00",114000,0,"SAN DIEGO 894",SANTIAGO
13434,"2006-12-01 00:00:00",204000,0,"SAN DIEGO 831",SANTIAGO
13435,"2006-12-01 00:00:00",396150,5,"SAN DIEGO 802",SANTIAGO
13436,"2006-12-01 00:00:00",152000,0,"SAN DIEGO 319",SANTIAGO
13437,"2006-12-01 00:00:00",132000,0,"SAN DIEGO 330",SANTIAGO
13439,"2006-12-01 00:00:00",44200,0,"ALAMEDA 3409 E CENTRAL",E.CENTRAL
13440,"2006-12-01 00:00:00",206640,20.7117,"EL ROBLE 706",CHILLAN
13441,"2006-12-01 00:00:00",362425,5.894,"JOSE FRANCISCO VERGARA 319 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR"
13442,"2006-12-04 00:00:00",368400,0,"AHUMADA LOCAL 205 B",SANTIAGO
13443,"2006-12-04 00:00:00",480000,0,"AVENIDA PARRON 1845","SAN RAMON"
13444,"2006-12-04 00:00:00",214110,11.6781,"CINCO ORIENTE 2138",TALCA
13445,"2006-12-04 00:00:00",403800,0,"ALAMEDA 3431 E CENTRAL",E.CENTRAL
13446,"2006-12-04 00:00:00",217000,0,"ALAMEDA 3409 E CENTRAL",E.CENTRAL
13447,"2006-12-04 00:00:00",69600,15.0972,"FRANKLIN 987",SANTIAGO
13448,"2006-12-04 00:00:00",846500,0,"ALAMEDA 3421 E CENTRAL",E.CENTRAL
13449,"2006-12-04 00:00:00",234000,0,"ALAMEDA 3423","ESTACION CENTRAL"
13453,"2006-12-05 00:00:00",194094,11.6781,"FRANKLIN 987",SANTIAGO
13454,"2006-12-05 00:00:00",80000,0,"SAN DIEGO 330",SANTIAGO
13455,"2006-12-05 00:00:00",94000,0,"SAN DIEGO 835",SANTIAGO
13457,"2006-12-05 00:00:00",42000,0,"ALAMEDA 3421 E CENTRAL",E.CENTRAL
13459,"2006-12-06 00:00:00",612655,5.89401,"SAN DIEGO 853",SANTIAGO
13460,"2006-12-06 00:00:00",340000,0,"SAN DIEGO 319",SANTIAGO
13461,"2006-12-06 00:00:00",136026,11.6781,"FRANKLIN 987",SANTIAGO
13462,"2006-12-06 00:00:00",243200,5,"SAN DIEGO 895",SANTIAGO
13463,"2006-12-06 00:00:00",325000,0,"SAN DIEGO 867",SANTIAGO
13464,"2006-12-06 00:00:00",234000,0,"SAN DIEGO 993",SANTIAGO
13465,"2006-12-06 00:00:00",319104,4.72409,"O HIGGINS 176 LOCAL 1 Y 2",QUILLOTA
13466,"2006-12-07 00:00:00",197800,0,"BULNES 1470 LOCAL 343",SANTIAGO
13467,"2006-12-07 00:00:00",221150,0,"PEDRO MONTT 190","SAN ANTONIO"
13468,"2006-12-07 00:00:00",147726,11.6782,"FRANKLIN 987",SANTIAGO
13469,"2006-12-07 00:00:00",190800,0,"AVENIDA CAMINO HERIQUEZ 3692 PUENTE ALTO","PTE. ALTO"
13470,"2006-12-07 00:00:00",342700,0,"BANDERA 891",SANTIAGO
13471,"2006-12-07 00:00:00",90600,0,"SAN ANTONIO LOCAL 33",SANTIAGO
13473,"2006-12-07 00:00:00",107445,5.894,"AVENIDA ALAMEDA 949 LOCAL 148 S",SANTIAGO
13474,"2006-12-07 00:00:00",45030,5.89406,"EL SALTO CHICO 1439",RECOLETA
13475,"2006-12-07 00:00:00",66000,0,"SAN DIEGO 330",SANTIAGO
13476,"2006-12-07 00:00:00",48600,0,"SAN DIEGO 867",SANTIAGO
13480,"2006-12-11 00:00:00",59565,5.89397,"EL SALTO CHICO 1439",RECOLETA
139,"2006-12-11 00:00:00",193545,15,"LIBERTAD 1345",SANTIAGO
140,"2006-12-11 00:00:00",780435,10,"LIBERTAD 1345",SANTIAGO
141,"2006-12-11 00:00:00",136085,15,"LIBERTAD 1345",SANTIAGO
142,"2006-12-11 00:00:00",450000,0,"LIBERTAD 1345",SANTIAGO
143,"2006-12-11 00:00:00",540000,0,"LIBERTAD 1345",SANTIAGO
144,"2006-12-11 00:00:00",136000,0,"LIBERTAD 1345",SANTIAGO
145,"2006-12-11 00:00:00",104400,10,"LIBERTAD 1345",SANTIAGO
146,"2006-12-11 00:00:00",382000,0,"LIBERTAD 1345",SANTIAGO
147,"2006-12-11 00:00:00",1275000,15,"LIBERTAD 1345",SANTIAGO
148,"2006-12-11 00:00:00",1304325,15,"LIBERTAD 1345",SANTIAGO
13481,"2006-12-11 00:00:00",170000,0,"BOLOGNESI 440",ARICA
13482,"2006-12-11 00:00:00",96300,11.6782,"FRANKLIN 987",SANTIAGO
13483,"2006-12-11 00:00:00",69600,13,"FRANKLIN 987",SANTIAGO
13484,"2006-12-11 00:00:00",73600,0,"AVENIDA RECOLETA 652",RECOLETA
149,"2006-12-12 00:00:00",159300,10,"LIBERTAD 1345",SANTIAGO
150,"2006-12-12 00:00:00",265000,0,"LIBERTAD 1345",SANTIAGO
151,"2006-12-12 00:00:00",128700,10,"LIBERTAD 1345",SANTIAGO
152,"2006-12-12 00:00:00",390000,0,"LIBERTAD 1345",SANTIAGO
153,"2006-12-12 00:00:00",416550,0,"LIBERTAD 1345",SANTIAGO
154,"2006-12-12 00:00:00",1121000,0,"LIBERTAD 1345",SANTIAGO
155,"2006-12-12 00:00:00",234000,10,"LIBERTAD 1345",SANTIAGO
156,"2006-12-12 00:00:00",2335000,0,"LIBERTAD 1345",SANTIAGO
157,"2006-12-12 00:00:00",432000,0,"LIBERTAD 1345",SANTIAGO
158,"2006-12-12 00:00:00",438000,0,"LIBERTAD 1345",SANTIAGO
159,"2006-12-12 00:00:00",486000,0,"LIBERTAD 1345",SANTIAGO
160,"2006-12-12 00:00:00",63000,10,"LIBERTAD 1345",SANTIAGO
161,"2006-12-12 00:00:00",70635,15,"LIBERTAD 1345",SANTIAGO
162,"2006-12-12 00:00:00",459700,0,"LIBERTAD 1345",SANTIAGO
163,"2006-12-12 00:00:00",11145600,0,"LIBERTAD 1345",SANTIAGO
164,"2006-12-12 00:00:00",131400,0,"LIBERTAD 1345",SANTIAGO
165,"2006-12-12 00:00:00",268000,0,"LIBERTAD 1345",SANTIAGO
13488,"2006-12-12 00:00:00",354000,0,"ALAMEDA 2859",SANTIAGO
13489,"2006-12-12 00:00:00",152440,0,"DIAGONAL CERVANTES 611 LOCAL 30",SANTIAGO
13490,"2006-12-12 00:00:00",23820,0,"DIAGONAL CERVANTES 611 LOCAL 30",SANTIAGO
13491,"2006-12-12 00:00:00",642400,0,"ALAMEDA 3431 E CENTRAL",E.CENTRAL
13492,"2006-12-12 00:00:00",160200,0,"MAQUEHUE SUR 240","LAS CONDES"
13493,"2006-12-12 00:00:00",533500,0,"AVENIDA VALAPRAISO 651 LOCAL 11 A 16 VIÃ±A DE MAR","VIÃ±A DE MAR"
13495,"2006-12-12 00:00:00",904637,5.89407,"TABARE 991",RECOLETA
13496,"2006-12-13 00:00:00",108900,0,"AVENIDA VALAPRAISO 651 LOCAL 11 A 16 VIÃ±A DE MAR","VIÃ±A DE MAR"
13497,"2006-12-13 00:00:00",1095490,9.37746,"ORTUZAR 812",MELIPILLA
13498,"2006-12-13 00:00:00",60750,11.6782,"FRANKLIN 987",SANTIAGO
13499,"2006-12-13 00:00:00",24000,0,"SAN DIEGO 896",SANTIAGO
13601,"2006-12-13 00:00:00",120000,0,"SAN DIEGO 815",SANTIAGO
13602,"2006-12-13 00:00:00",118180,5.894,"FREIRE 679 S BERNARDO",S.BERNARDO
13603,"2006-12-13 00:00:00",25000,0,"SAN DIEGO 894",SANTIAGO
13604,"2006-12-13 00:00:00",94800,0,"SAN DIEGO 831",SANTIAGO
13605,"2006-12-13 00:00:00",88020,0,"BRIONES LUCO 204","LA CISTERNA"
13606,"2006-12-13 00:00:00",185250,5,"SAN DIEGO 802",SANTIAGO
13607,"2006-12-13 00:00:00",408000,0,"SAN DIEGO 319",SANTIAGO
13608,"2006-12-13 00:00:00",42000,0,"DIEGO PORTALES 776",QUILPUE
166,"2006-12-13 00:00:00",136000,0,"LIBERTAD 1345",SANTIAGO
167,"2006-12-13 00:00:00",64350,10,"LIBERTAD 1345",SANTIAGO
168,"2006-12-13 00:00:00",818000,0,"LIBERTAD 1345",SANTIAGO
169,"2006-12-13 00:00:00",1599000,0,"LIBERTAD 1345",SANTIAGO
170,"2006-12-13 00:00:00",80000,0,"LIBERTAD 1345",SANTIAGO
171,"2006-12-13 00:00:00",1378000,0,"LIBERTAD 1345",SANTIAGO
172,"2006-12-13 00:00:00",120000,0,"LIBERTAD 1345",SANTIAGO
173,"2006-12-13 00:00:00",120000,0,"LIBERTAD 1345",SANTIAGO
174,"2006-12-13 00:00:00",387600,0,"LIBERTAD 1345",SANTIAGO
175,"2006-12-13 00:00:00",918000,0,"LIBERTAD 1345",SANTIAGO
176,"2006-12-13 00:00:00",256000,0,"LIBERTAD 1345",SANTIAGO
177,"2006-12-13 00:00:00",219000,0,"LIBERTAD 1345",SANTIAGO
178,"2006-12-13 00:00:00",587800,0,"LIBERTAD 1345",SANTIAGO
179,"2006-12-14 00:00:00",497800,0,"LIBERTAD 1345",SANTIAGO
13611,"2006-12-14 00:00:00",1051600,0,"AVENIDA PARRON 1845","SAN RAMON"
13612,"2006-12-14 00:00:00",129000,0,"VICUNA MACKENNA PONIENTE 7149 LOCAL 42","LA FLORIDA"
13613,"2006-12-14 00:00:00",364500,0,"AHUMADA LOCAL 205 B",SANTIAGO
13615,"2006-12-14 00:00:00",367100,0,"PRAT 565 LOCAL 61 66 68",ANTOFAGASTA
13616,"2006-12-14 00:00:00",466355,5.89401,"AVENIDA ALAMEDA 949 LOCAL 148 S",SANTIAGO
13617,"2006-12-14 00:00:00",80500,0,"FRANKLIN 987",SANTIAGO
13618,"2006-12-14 00:00:00",76000,0,"SAN DIEGO 330",SANTIAGO
13619,"2006-12-14 00:00:00",37272,17.3567,"CINCO ORIENTE 2138",TALCA
13621,"2006-12-15 00:00:00",17500,0,"SAN DIEGO 330",SANTIAGO
13622,"2006-12-15 00:00:00",260040,0,"FRANKLIN 899",SANTIAGO
13623,"2006-12-15 00:00:00",1102950,5.89401,"RICARDO MORALES 3361","SAN MIGUEL"
13624,"2006-12-15 00:00:00",236200,0,"ALAMEDA 3409 E CENTRAL",E.CENTRAL
13625,"2006-12-15 00:00:00",232600,0,"AVENIDA PARRON 1845","SAN RAMON"
13626,"2006-12-15 00:00:00",96000,0,"SAN DIEGO 867",SANTIAGO
13627,"2006-12-15 00:00:00",180000,0,"AVENIDA VALAPRAISO 651 LOCAL 11 A 16 VIÃ±A DE MAR","VIÃ±A DE MAR"
180,"2006-12-15 00:00:00",102935,15,"LIBERTAD 1345",SANTIAGO
181,"2006-12-15 00:00:00",32400,10,"LIBERTAD 1345",SANTIAGO
182,"2006-12-15 00:00:00",31900,0,"LIBERTAD 1345",SANTIAGO
183,"2006-12-15 00:00:00",41055,15,"LIBERTAD 1345",SANTIAGO
184,"2006-12-15 00:00:00",33787,15.0013,"LIBERTAD 1345",SANTIAGO
185,"2006-12-15 00:00:00",265000,0,"LIBERTAD 1345",SANTIAGO
